,º§Æ®Ã³Áü,
[2023/05/31] 21:38:19,102.000000,
[2023/05/31] 21:38:20,100.000000,
[2023/05/31] 21:38:21,109.000000,
[2023/05/31] 21:38:22,108.000000,
[2023/05/31] 21:38:23,755.000000,
[2023/05/31] 21:38:24,101.000000,
[2023/05/31] 21:38:25,117.000000,
[2023/05/31] 21:38:26,123.000000,
[2023/05/31] 21:38:27,122.000000,
[2023/05/31] 21:38:28,117.000000,
[2023/05/31] 21:38:29,107.000000,
[2023/05/31] 21:38:30,106.000000,
[2023/05/31] 21:38:31,98.000000,
[2023/05/31] 21:38:32,106.000000,
[2023/05/31] 21:38:33,1123.000000,
[2023/05/31] 21:38:34,101.000000,
[2023/05/31] 21:38:35,116.000000,
[2023/05/31] 21:38:36,138.000000,
[2023/05/31] 21:38:37,105.000000,
[2023/05/31] 21:38:38,98.000000,
[2023/05/31] 21:38:39,107.000000,
[2023/05/31] 21:38:40,100.000000,
[2023/05/31] 21:38:41,146.000000,
[2023/05/31] 21:38:42,109.000000,
[2023/05/31] 21:38:43,107.000000,
[2023/05/31] 21:38:44,102.000000,
[2023/05/31] 21:38:45,109.000000,
[2023/05/31] 21:38:46,111.000000,
[2023/05/31] 21:38:47,107.000000,
[2023/05/31] 21:38:48,98.000000,
[2023/05/31] 21:38:49,114.000000,
[2023/05/31] 21:38:50,112.000000,
[2023/05/31] 21:38:51,123.000000,
[2023/05/31] 21:38:52,100.000000,
[2023/05/31] 21:38:53,109.000000,
[2023/05/31] 21:38:54,113.000000,
[2023/05/31] 21:38:55,105.000000,
[2023/05/31] 21:38:56,99.000000,
[2023/05/31] 21:38:57,100.000000,
[2023/05/31] 21:38:58,109.000000,
[2023/05/31] 21:38:59,106.000000,
[2023/05/31] 21:39:00,112.000000,
[2023/05/31] 21:39:01,98.000000,
[2023/05/31] 21:39:02,98.000000,
[2023/05/31] 21:39:03,107.000000,
[2023/05/31] 21:39:04,1300.000000,
[2023/05/31] 21:39:05,98.000000,
[2023/05/31] 21:39:06,104.000000,
[2023/05/31] 21:39:07,108.000000,
[2023/05/31] 21:39:08,98.000000,
[2023/05/31] 21:39:09,111.000000,
[2023/05/31] 21:39:10,128.000000,
[2023/05/31] 21:39:11,102.000000,
[2023/05/31] 21:39:12,133.000000,
[2023/05/31] 21:39:13,99.000000,
[2023/05/31] 21:39:14,113.000000,
[2023/05/31] 21:39:15,115.000000,
[2023/05/31] 21:39:16,110.000000,
[2023/05/31] 21:39:17,105.000000,
[2023/05/31] 21:39:18,120.000000,
[2023/05/31] 21:39:19,102.000000,
[2023/05/31] 21:39:20,110.000000,
[2023/05/31] 21:39:21,104.000000,
[2023/05/31] 21:39:22,146.000000,
[2023/05/31] 21:39:23,111.000000,
[2023/05/31] 21:39:24,107.000000,
[2023/05/31] 21:39:25,98.000000,
[2023/05/31] 21:39:26,98.000000,
[2023/05/31] 21:39:27,107.000000,
[2023/05/31] 21:39:28,127.000000,
[2023/05/31] 21:39:29,105.000000,
[2023/05/31] 21:39:30,105.000000,
[2023/05/31] 21:39:31,108.000000,
[2023/05/31] 21:39:32,103.000000,
[2023/05/31] 21:39:33,101.000000,
[2023/05/31] 21:39:34,114.000000,
[2023/05/31] 21:39:35,112.000000,
[2023/05/31] 21:39:36,106.000000,
[2023/05/31] 21:39:37,108.000000,
[2023/05/31] 21:39:38,124.000000,
[2023/05/31] 21:39:39,105.000000,
[2023/05/31] 21:39:40,99.000000,
[2023/05/31] 21:39:41,156.000000,
[2023/05/31] 21:39:42,108.000000,
[2023/05/31] 21:39:43,106.000000,
[2023/05/31] 21:39:44,103.000000,
[2023/05/31] 21:39:45,108.000000,
[2023/05/31] 21:39:46,117.000000,
[2023/05/31] 21:39:47,97.000000,
[2023/05/31] 21:39:48,115.000000,
[2023/05/31] 21:39:49,127.000000,
[2023/05/31] 21:39:50,105.000000,
[2023/05/31] 21:39:51,98.000000,
[2023/05/31] 21:39:52,108.000000,
[2023/05/31] 21:39:53,104.000000,
[2023/05/31] 21:39:54,100.000000,
[2023/05/31] 21:39:55,124.000000,
[2023/05/31] 21:39:56,120.000000,
[2023/05/31] 21:39:57,101.000000,
[2023/05/31] 21:39:58,113.000000,
[2023/05/31] 21:39:59,116.000000,
[2023/05/31] 21:40:00,98.000000,
[2023/05/31] 21:40:01,112.000000,
[2023/05/31] 21:40:02,108.000000,
[2023/05/31] 21:40:03,98.000000,
[2023/05/31] 21:40:04,117.000000,
[2023/05/31] 21:40:05,128.000000,
[2023/05/31] 21:40:06,1010.000000,
[2023/05/31] 21:40:07,100.000000,
[2023/05/31] 21:40:08,100.000000,
[2023/05/31] 21:40:09,108.000000,
[2023/05/31] 21:40:10,106.000000,
[2023/05/31] 21:40:11,99.000000,
[2023/05/31] 21:40:12,103.000000,
[2023/05/31] 21:40:13,107.000000,
[2023/05/31] 21:40:14,117.000000,
[2023/05/31] 21:40:15,125.000000,
[2023/05/31] 21:40:16,108.000000,
[2023/05/31] 21:40:17,116.000000,
[2023/05/31] 21:40:18,109.000000,
[2023/05/31] 21:40:19,105.000000,
[2023/05/31] 21:40:20,98.000000,
[2023/05/31] 21:40:21,118.000000,
[2023/05/31] 21:40:22,113.000000,
[2023/05/31] 21:40:23,132.000000,
[2023/05/31] 21:40:24,106.000000,
[2023/05/31] 21:40:25,99.000000,
[2023/05/31] 21:40:26,115.000000,
[2023/05/31] 21:40:27,106.000000,
[2023/05/31] 21:40:28,102.000000,
[2023/05/31] 21:40:29,116.000000,
[2023/05/31] 21:40:30,108.000000,
[2023/05/31] 21:40:31,116.000000,
[2023/05/31] 21:40:32,115.000000,
[2023/05/31] 21:40:33,135.000000,
[2023/05/31] 21:40:34,99.000000,
[2023/05/31] 21:40:35,110.000000,
[2023/05/31] 21:40:36,112.000000,
[2023/05/31] 21:40:37,106.000000,
[2023/05/31] 21:40:38,104.000000,
[2023/05/31] 21:40:39,101.000000,
[2023/05/31] 21:40:40,112.000000,
[2023/05/31] 21:40:41,104.000000,
[2023/05/31] 21:40:42,296.000000,
[2023/05/31] 21:40:43,108.000000,
[2023/05/31] 21:40:44,104.000000,
[2023/05/31] 21:40:45,101.000000,
[2023/05/31] 21:40:46,111.000000,
[2023/05/31] 21:40:47,109.000000,
[2023/05/31] 21:40:48,99.000000,
[2023/05/31] 21:40:49,116.000000,
[2023/05/31] 21:40:50,106.000000,
[2023/05/31] 21:40:51,136.000000,
[2023/05/31] 21:40:52,97.000000,
[2023/05/31] 21:40:53,101.000000,
[2023/05/31] 21:40:54,152.000000,
[2023/05/31] 21:40:55,106.000000,
[2023/05/31] 21:40:56,105.000000,
[2023/05/31] 21:40:57,107.000000,
[2023/05/31] 21:40:58,115.000000,
[2023/05/31] 21:40:59,112.000000,
[2023/05/31] 21:41:00,133.000000,
[2023/05/31] 21:41:01,107.000000,
[2023/05/31] 21:41:02,104.000000,
[2023/05/31] 21:41:03,102.000000,
[2023/05/31] 21:41:04,114.000000,
[2023/05/31] 21:41:05,98.000000,
[2023/05/31] 21:41:06,111.000000,
[2023/05/31] 21:41:07,105.000000,
[2023/05/31] 21:41:08,98.000000,
[2023/05/31] 21:41:09,109.000000,
[2023/05/31] 21:41:10,127.000000,
[2023/05/31] 21:41:11,104.000000,
[2023/05/31] 21:41:12,101.000000,
[2023/05/31] 21:41:13,118.000000,
[2023/05/31] 21:41:14,110.000000,
[2023/05/31] 21:41:15,108.000000,
[2023/05/31] 21:41:16,105.000000,
[2023/05/31] 21:41:17,103.000000,
[2023/05/31] 21:41:18,120.000000,
[2023/05/31] 21:41:19,110.000000,
[2023/05/31] 21:41:20,105.000000,
[2023/05/31] 21:41:21,99.000000,
[2023/05/31] 21:41:22,111.000000,
[2023/05/31] 21:41:23,115.000000,
[2023/05/31] 21:41:24,105.000000,
[2023/05/31] 21:41:25,97.000000,
[2023/05/31] 21:41:26,101.000000,
[2023/05/31] 21:41:27,113.000000,
[2023/05/31] 21:41:28,107.000000,
[2023/05/31] 21:41:29,108.000000,
[2023/05/31] 21:41:30,110.000000,
[2023/05/31] 21:41:31,118.000000,
[2023/05/31] 21:41:32,100.000000,
[2023/05/31] 21:41:33,103.000000,
[2023/05/31] 21:41:34,107.000000,
[2023/05/31] 21:41:35,101.000000,
[2023/05/31] 21:41:36,116.000000,
[2023/05/31] 21:41:37,115.000000,
[2023/05/31] 21:41:38,131.000000,
[2023/05/31] 21:41:39,99.000000,
[2023/05/31] 21:41:40,114.000000,
[2023/05/31] 21:41:41,134.000000,
[2023/05/31] 21:41:42,109.000000,
[2023/05/31] 21:41:43,105.000000,
[2023/05/31] 21:41:44,103.000000,
[2023/05/31] 21:41:45,108.000000,
[2023/05/31] 21:41:46,104.000000,
[2023/05/31] 21:41:47,142.000000,
[2023/05/31] 21:41:48,109.000000,
[2023/05/31] 21:41:49,98.000000,
[2023/05/31] 21:41:50,122.000000,
[2023/05/31] 21:41:51,1000.000000,
[2023/05/31] 21:41:52,103.000000,
[2023/05/31] 21:41:53,119.000000,
[2023/05/31] 21:41:54,1019.000000,
[2023/05/31] 21:41:55,105.000000,
[2023/05/31] 21:41:56,113.000000,
[2023/05/31] 21:41:57,130.000000,
[2023/05/31] 21:41:58,101.000000,
[2023/05/31] 21:41:59,110.000000,
[2023/05/31] 21:42:00,99.000000,
[2023/05/31] 21:42:01,106.000000,
[2023/05/31] 21:42:02,115.000000,
[2023/05/31] 21:42:03,113.000000,
[2023/05/31] 21:42:04,108.000000,
[2023/05/31] 21:42:05,106.000000,
[2023/05/31] 21:42:06,102.000000,
[2023/05/31] 21:42:07,116.000000,
[2023/05/31] 21:42:08,110.000000,
[2023/05/31] 21:42:09,108.000000,
[2023/05/31] 21:42:10,99.000000,
[2023/05/31] 21:42:11,118.000000,
[2023/05/31] 21:42:12,126.000000,
[2023/05/31] 21:42:13,108.000000,
[2023/05/31] 21:42:14,102.000000,
[2023/05/31] 21:42:15,114.000000,
[2023/05/31] 21:42:16,106.000000,
[2023/05/31] 21:42:17,96.000000,
[2023/05/31] 21:42:18,108.000000,
[2023/05/31] 21:42:19,101.000000,
[2023/05/31] 21:42:20,109.000000,
[2023/05/31] 21:42:21,110.000000,
[2023/05/31] 21:42:22,104.000000,
[2023/05/31] 21:42:23,100.000000,
[2023/05/31] 21:42:24,121.000000,
[2023/05/31] 21:42:25,151.000000,
[2023/05/31] 21:42:26,108.000000,
[2023/05/31] 21:42:27,101.000000,
[2023/05/31] 21:42:28,110.000000,
[2023/05/31] 21:42:29,101.000000,
[2023/05/31] 21:42:30,115.000000,
[2023/05/31] 21:42:31,114.000000,
[2023/05/31] 21:42:32,107.000000,
[2023/05/31] 21:42:33,127.000000,
[2023/05/31] 21:42:34,103.000000,
[2023/05/31] 21:42:35,100.000000,
[2023/05/31] 21:42:36,114.000000,
[2023/05/31] 21:42:37,109.000000,
[2023/05/31] 21:42:38,102.000000,
[2023/05/31] 21:42:39,132.000000,
[2023/05/31] 21:42:40,109.000000,
[2023/05/31] 21:42:41,104.000000,
[2023/05/31] 21:42:42,111.000000,
[2023/05/31] 21:42:43,106.000000,
[2023/05/31] 21:42:44,97.000000,
[2023/05/31] 21:42:45,109.000000,
[2023/05/31] 21:42:46,110.000000,
[2023/05/31] 21:42:47,99.000000,
[2023/05/31] 21:42:48,102.000000,
[2023/05/31] 21:42:49,201.000000,
[2023/05/31] 21:42:50,104.000000,
[2023/05/31] 21:42:51,118.000000,
[2023/05/31] 21:42:52,145.000000,
[2023/05/31] 21:42:53,110.000000,
[2023/05/31] 21:42:54,106.000000,
[2023/05/31] 21:42:55,104.000000,
[2023/05/31] 21:42:56,130.000000,
[2023/05/31] 21:42:57,105.000000,
[2023/05/31] 21:42:58,116.000000,
[2023/05/31] 21:42:59,107.000000,
[2023/05/31] 21:43:00,104.000000,
[2023/05/31] 21:43:01,104.000000,
[2023/05/31] 21:43:02,115.000000,
[2023/05/31] 21:43:03,107.000000,
[2023/05/31] 21:43:04,107.000000,
[2023/05/31] 21:43:05,98.000000,
[2023/05/31] 21:43:06,110.000000,
[2023/05/31] 21:43:07,387.000000,
[2023/05/31] 21:43:08,101.000000,
[2023/05/31] 21:43:09,98.000000,
[2023/05/31] 21:43:10,117.000000,
[2023/05/31] 21:43:11,104.000000,
[2023/05/31] 21:43:12,107.000000,
[2023/05/31] 21:43:13,106.000000,
[2023/05/31] 21:43:14,102.000000,
[2023/05/31] 21:43:15,98.000000,
[2023/05/31] 21:43:16,106.000000,
[2023/05/31] 21:43:17,157.000000,
[2023/05/31] 21:43:18,111.000000,
[2023/05/31] 21:43:19,100.000000,
[2023/05/31] 21:43:20,126.000000,
[2023/05/31] 21:43:21,107.000000,
[2023/05/31] 21:43:22,108.000000,
[2023/05/31] 21:43:23,118.000000,
[2023/05/31] 21:43:24,103.000000,
[2023/05/31] 21:43:25,115.000000,
[2023/05/31] 21:43:26,131.000000,
[2023/05/31] 21:43:27,99.000000,
[2023/05/31] 21:43:28,103.000000,
[2023/05/31] 21:43:29,113.000000,
[2023/05/31] 21:43:30,115.000000,
[2023/05/31] 21:43:31,100.000000,
[2023/05/31] 21:43:32,111.000000,
[2023/05/31] 21:43:33,139.000000,
[2023/05/31] 21:43:34,107.000000,
[2023/05/31] 21:43:35,102.000000,
[2023/05/31] 21:43:36,325.000000,
[2023/05/31] 21:43:37,97.000000,
[2023/05/31] 21:43:38,110.000000,
[2023/05/31] 21:43:39,101.000000,
[2023/05/31] 21:43:40,108.000000,
[2023/05/31] 21:43:41,150.000000,
[2023/05/31] 21:43:42,113.000000,
[2023/05/31] 21:43:43,111.000000,
[2023/05/31] 21:43:44,110.000000,
[2023/05/31] 21:43:45,110.000000,
[2023/05/31] 21:43:46,105.000000,
[2023/05/31] 21:43:47,99.000000,
[2023/05/31] 21:43:48,116.000000,
[2023/05/31] 21:43:49,107.000000,
[2023/05/31] 21:43:50,101.000000,
[2023/05/31] 21:43:51,105.000000,
[2023/05/31] 21:43:52,109.000000,
[2023/05/31] 21:43:53,110.000000,
[2023/05/31] 21:43:54,116.000000,
[2023/05/31] 21:43:55,117.000000,
[2023/05/31] 21:43:56,107.000000,
[2023/05/31] 21:43:57,109.000000,
[2023/05/31] 21:43:58,112.000000,
[2023/05/31] 21:43:59,106.000000,
[2023/05/31] 21:44:00,100.000000,
[2023/05/31] 21:44:01,113.000000,
[2023/05/31] 21:44:02,101.000000,
[2023/05/31] 21:44:03,113.000000,
[2023/05/31] 21:44:04,98.000000,
[2023/05/31] 21:44:05,109.000000,
[2023/05/31] 21:44:06,124.000000,
[2023/05/31] 21:44:07,103.000000,
[2023/05/31] 21:44:08,99.000000,
[2023/05/31] 21:44:09,101.000000,
[2023/05/31] 21:44:10,97.000000,
[2023/05/31] 21:44:11,108.000000,
[2023/05/31] 21:44:12,117.000000,
[2023/05/31] 21:44:13,97.000000,
[2023/05/31] 21:44:14,105.000000,
[2023/05/31] 21:44:15,113.000000,
[2023/05/31] 21:44:16,116.000000,
[2023/05/31] 21:44:17,105.000000,
[2023/05/31] 21:44:18,103.000000,
[2023/05/31] 21:44:19,117.000000,
[2023/05/31] 21:44:20,106.000000,
[2023/05/31] 21:44:21,103.000000,
[2023/05/31] 21:44:22,154.000000,
[2023/05/31] 21:44:23,106.000000,
[2023/05/31] 21:44:24,98.000000,
[2023/05/31] 21:44:25,109.000000,
[2023/05/31] 21:44:26,107.000000,
[2023/05/31] 21:44:27,98.000000,
[2023/05/31] 21:44:28,519.000000,
[2023/05/31] 21:44:29,108.000000,
[2023/05/31] 21:44:30,107.000000,
[2023/05/31] 21:44:31,105.000000,
[2023/05/31] 21:44:32,115.000000,
[2023/05/31] 21:44:33,108.000000,
[2023/05/31] 21:44:34,100.000000,
[2023/05/31] 21:44:35,1006.000000,
[2023/05/31] 21:44:36,106.000000,
[2023/05/31] 21:44:37,99.000000,
[2023/05/31] 21:44:38,107.000000,
[2023/05/31] 21:44:39,119.000000,
[2023/05/31] 21:44:40,103.000000,
[2023/05/31] 21:44:41,110.000000,
[2023/05/31] 21:44:42,104.000000,
[2023/05/31] 21:44:43,126.000000,
[2023/05/31] 21:44:44,117.000000,
[2023/05/31] 21:44:45,114.000000,
[2023/05/31] 21:44:46,126.000000,
[2023/05/31] 21:44:47,98.000000,
[2023/05/31] 21:44:48,112.000000,
[2023/05/31] 21:44:49,114.000000,
[2023/05/31] 21:44:50,117.000000,
[2023/05/31] 21:44:51,114.000000,
[2023/05/31] 21:44:52,107.000000,
[2023/05/31] 21:44:53,104.000000,
[2023/05/31] 21:44:54,102.000000,
[2023/05/31] 21:44:55,109.000000,
[2023/05/31] 21:44:56,109.000000,
[2023/05/31] 21:44:57,100.000000,
[2023/05/31] 21:44:58,114.000000,
[2023/05/31] 21:44:59,140.000000,
[2023/05/31] 21:45:00,109.000000,
[2023/05/31] 21:45:01,100.000000,
[2023/05/31] 21:45:02,96.000000,
[2023/05/31] 21:45:03,107.000000,
[2023/05/31] 21:45:04,100.000000,
[2023/05/31] 21:45:05,120.000000,
[2023/05/31] 21:45:06,108.000000,
[2023/05/31] 21:45:07,102.000000,
[2023/05/31] 21:45:08,99.000000,
[2023/05/31] 21:45:09,105.000000,
[2023/05/31] 21:45:10,102.000000,
[2023/05/31] 21:45:11,100.000000,
[2023/05/31] 21:45:12,110.000000,
[2023/05/31] 21:45:13,114.000000,
[2023/05/31] 21:45:14,129.000000,
[2023/05/31] 21:45:15,99.000000,
[2023/05/31] 21:45:16,112.000000,
[2023/05/31] 21:45:17,119.000000,
[2023/05/31] 21:45:18,100.000000,
[2023/05/31] 21:45:19,116.000000,
[2023/05/31] 21:45:20,111.000000,
[2023/05/31] 21:45:21,98.000000,
[2023/05/31] 21:45:22,102.000000,
[2023/05/31] 21:45:23,128.000000,
[2023/05/31] 21:45:24,105.000000,
[2023/05/31] 21:45:25,106.000000,
[2023/05/31] 21:45:26,98.000000,
[2023/05/31] 21:45:27,131.000000,
[2023/05/31] 21:45:28,99.000000,
[2023/05/31] 21:45:29,117.000000,
[2023/05/31] 21:45:30,117.000000,
[2023/05/31] 21:45:31,108.000000,
[2023/05/31] 21:45:32,105.000000,
[2023/05/31] 21:45:33,130.000000,
[2023/05/31] 21:45:34,108.000000,
[2023/05/31] 21:45:35,107.000000,
[2023/05/31] 21:45:36,123.000000,
[2023/05/31] 21:45:37,107.000000,
[2023/05/31] 21:45:38,109.000000,
[2023/05/31] 21:45:39,101.000000,
[2023/05/31] 21:45:40,116.000000,
[2023/05/31] 21:45:41,106.000000,
[2023/05/31] 21:45:42,151.000000,
[2023/05/31] 21:45:43,124.000000,
[2023/05/31] 21:45:44,110.000000,
[2023/05/31] 21:45:45,108.000000,
[2023/05/31] 21:45:46,107.000000,
[2023/05/31] 21:45:47,108.000000,
[2023/05/31] 21:45:48,106.000000,
[2023/05/31] 21:45:49,99.000000,
[2023/05/31] 21:45:50,114.000000,
[2023/05/31] 21:45:51,123.000000,
[2023/05/31] 21:45:52,97.000000,
[2023/05/31] 21:45:53,116.000000,
[2023/05/31] 21:45:54,103.000000,
[2023/05/31] 21:45:55,110.000000,
[2023/05/31] 21:45:56,105.000000,
[2023/05/31] 21:45:57,103.000000,
[2023/05/31] 21:45:58,108.000000,
[2023/05/31] 21:45:59,105.000000,
[2023/05/31] 21:46:00,105.000000,
[2023/05/31] 21:46:01,157.000000,
[2023/05/31] 21:46:02,107.000000,
[2023/05/31] 21:46:03,98.000000,
[2023/05/31] 21:46:04,112.000000,
[2023/05/31] 21:46:05,107.000000,
[2023/05/31] 21:46:06,100.000000,
[2023/05/31] 21:46:07,143.000000,
[2023/05/31] 21:46:08,108.000000,
[2023/05/31] 21:46:09,99.000000,
[2023/05/31] 21:46:10,118.000000,
[2023/05/31] 21:46:11,107.000000,
[2023/05/31] 21:46:12,104.000000,
[2023/05/31] 21:46:13,107.000000,
[2023/05/31] 21:46:14,107.000000,
[2023/05/31] 21:46:15,124.000000,
[2023/05/31] 21:46:16,120.000000,
[2023/05/31] 21:46:17,109.000000,
[2023/05/31] 21:46:18,104.000000,
[2023/05/31] 21:46:19,116.000000,
[2023/05/31] 21:46:20,108.000000,
[2023/05/31] 21:46:21,108.000000,
[2023/05/31] 21:46:22,100.000000,
[2023/05/31] 21:46:23,106.000000,
[2023/05/31] 21:46:24,103.000000,
[2023/05/31] 21:46:25,143.000000,
[2023/05/31] 21:46:26,110.000000,
[2023/05/31] 21:46:27,106.000000,
[2023/05/31] 21:46:28,102.000000,
[2023/05/31] 21:46:29,124.000000,
[2023/05/31] 21:46:30,111.000000,
[2023/05/31] 21:46:31,109.000000,
[2023/05/31] 21:46:32,104.000000,
[2023/05/31] 21:46:33,100.000000,
[2023/05/31] 21:46:34,140.000000,
[2023/05/31] 21:46:35,124.000000,
[2023/05/31] 21:46:36,108.000000,
[2023/05/31] 21:46:37,103.000000,
[2023/05/31] 21:46:38,140.000000,
[2023/05/31] 21:46:39,107.000000,
[2023/05/31] 21:46:40,108.000000,
[2023/05/31] 21:46:41,105.000000,
[2023/05/31] 21:46:42,101.000000,
[2023/05/31] 21:46:43,115.000000,
[2023/05/31] 21:46:44,117.000000,
[2023/05/31] 21:46:45,107.000000,
[2023/05/31] 21:46:46,105.000000,
[2023/05/31] 21:46:47,100.000000,
[2023/05/31] 21:46:48,100.000000,
[2023/05/31] 21:46:49,110.000000,
[2023/05/31] 21:46:50,102.000000,
[2023/05/31] 21:46:51,97.000000,
[2023/05/31] 21:46:52,110.000000,
[2023/05/31] 21:46:53,105.000000,
[2023/05/31] 21:46:54,99.000000,
[2023/05/31] 21:46:55,115.000000,
[2023/05/31] 21:46:56,112.000000,
[2023/05/31] 21:46:57,105.000000,
[2023/05/31] 21:46:58,105.000000,
[2023/05/31] 21:46:59,101.000000,
[2023/05/31] 21:47:00,109.000000,
[2023/05/31] 21:47:01,106.000000,
[2023/05/31] 21:47:02,103.000000,
[2023/05/31] 21:47:03,115.000000,
[2023/05/31] 21:47:04,102.000000,
[2023/05/31] 21:47:05,102.000000,
[2023/05/31] 21:47:06,120.000000,
[2023/05/31] 21:47:07,114.000000,
[2023/05/31] 21:47:08,109.000000,
[2023/05/31] 21:47:09,140.000000,
[2023/05/31] 21:47:10,108.000000,
[2023/05/31] 21:47:11,103.000000,
[2023/05/31] 21:47:12,131.000000,
[2023/05/31] 21:47:13,115.000000,
[2023/05/31] 21:47:14,110.000000,
[2023/05/31] 21:47:15,115.000000,
[2023/05/31] 21:47:16,108.000000,
[2023/05/31] 21:47:17,125.000000,
[2023/05/31] 21:47:18,117.000000,
[2023/05/31] 21:47:19,110.000000,
[2023/05/31] 21:47:20,108.000000,
[2023/05/31] 21:47:21,99.000000,
[2023/05/31] 21:47:22,117.000000,
[2023/05/31] 21:47:23,108.000000,
[2023/05/31] 21:47:24,133.000000,
[2023/05/31] 21:47:25,108.000000,
[2023/05/31] 21:47:26,105.000000,
[2023/05/31] 21:47:27,139.000000,
[2023/05/31] 21:47:28,108.000000,
[2023/05/31] 21:47:29,99.000000,
[2023/05/31] 21:47:30,115.000000,
[2023/05/31] 21:47:31,111.000000,
[2023/05/31] 21:47:32,107.000000,
[2023/05/31] 21:47:33,97.000000,
[2023/05/31] 21:47:34,116.000000,
[2023/05/31] 21:47:35,103.000000,
[2023/05/31] 21:47:36,101.000000,
[2023/05/31] 21:47:37,120.000000,
[2023/05/31] 21:47:38,100.000000,
[2023/05/31] 21:47:39,105.000000,
[2023/05/31] 21:47:40,117.000000,
[2023/05/31] 21:47:41,107.000000,
[2023/05/31] 21:47:42,119.000000,
[2023/05/31] 21:47:43,103.000000,
[2023/05/31] 21:47:44,100.000000,
[2023/05/31] 21:47:45,148.000000,
[2023/05/31] 21:47:46,101.000000,
[2023/05/31] 21:47:47,106.000000,
[2023/05/31] 21:47:48,112.000000,
[2023/05/31] 21:47:49,105.000000,
[2023/05/31] 21:47:50,116.000000,
[2023/05/31] 21:47:51,107.000000,
[2023/05/31] 21:47:52,105.000000,
[2023/05/31] 21:47:53,99.000000,
[2023/05/31] 21:47:54,117.000000,
[2023/05/31] 21:47:55,123.000000,
[2023/05/31] 21:47:56,106.000000,
[2023/05/31] 21:47:57,108.000000,
[2023/05/31] 21:47:58,104.000000,
[2023/05/31] 21:47:59,97.000000,
[2023/05/31] 21:48:00,110.000000,
[2023/05/31] 21:48:01,117.000000,
[2023/05/31] 21:48:02,99.000000,
[2023/05/31] 21:48:03,111.000000,
[2023/05/31] 21:48:04,101.000000,
[2023/05/31] 21:48:05,155.000000,
[2023/05/31] 21:48:06,109.000000,
[2023/05/31] 21:48:07,98.000000,
[2023/05/31] 21:48:08,103.000000,
[2023/05/31] 21:48:09,98.000000,
[2023/05/31] 21:48:10,116.000000,
[2023/05/31] 21:48:11,100.000000,
[2023/05/31] 21:48:12,108.000000,
[2023/05/31] 21:48:13,131.000000,
[2023/05/31] 21:48:14,101.000000,
[2023/05/31] 21:48:15,97.000000,
[2023/05/31] 21:48:16,99.000000,
[2023/05/31] 21:48:17,109.000000,
[2023/05/31] 21:48:18,103.000000,
[2023/05/31] 21:48:19,127.000000,
[2023/05/31] 21:48:20,108.000000,
[2023/05/31] 21:48:21,105.000000,
[2023/05/31] 21:48:22,99.000000,
[2023/05/31] 21:48:23,109.000000,
[2023/05/31] 21:48:24,106.000000,
[2023/05/31] 21:48:25,99.000000,
[2023/05/31] 21:48:26,101.000000,
[2023/05/31] 21:48:27,107.000000,
[2023/05/31] 21:48:28,101.000000,
[2023/05/31] 21:48:29,137.000000,
[2023/05/31] 21:48:30,106.000000,
[2023/05/31] 21:48:31,102.000000,
[2023/05/31] 21:48:32,116.000000,
[2023/05/31] 21:48:33,108.000000,
[2023/05/31] 21:48:34,107.000000,
[2023/05/31] 21:48:35,99.000000,
[2023/05/31] 21:48:36,133.000000,
[2023/05/31] 21:48:37,108.000000,
[2023/05/31] 21:48:38,104.000000,
[2023/05/31] 21:48:39,100.000000,
[2023/05/31] 21:48:40,116.000000,
[2023/05/31] 21:48:41,111.000000,
[2023/05/31] 21:48:42,109.000000,
[2023/05/31] 21:48:43,110.000000,
[2023/05/31] 21:48:44,2117.000000,
[2023/05/31] 21:48:45,99.000000,
[2023/05/31] 21:48:46,99.000000,
[2023/05/31] 21:48:47,2091.000000,
[2023/05/31] 21:48:48,97.000000,
[2023/05/31] 21:48:49,117.000000,
[2023/05/31] 21:48:50,122.000000,
[2023/05/31] 21:48:51,107.000000,
[2023/05/31] 21:48:52,98.000000,
[2023/05/31] 21:48:53,122.000000,
[2023/05/31] 21:48:54,778.000000,
[2023/05/31] 21:48:55,103.000000,
[2023/05/31] 21:48:56,98.000000,
[2023/05/31] 21:48:57,118.000000,
[2023/05/31] 21:48:58,110.000000,
[2023/05/31] 21:48:59,107.000000,
[2023/05/31] 21:49:00,102.000000,
[2023/05/31] 21:49:01,112.000000,
[2023/05/31] 21:49:02,113.000000,
[2023/05/31] 21:49:03,133.000000,
[2023/05/31] 21:49:04,99.000000,
[2023/05/31] 21:49:05,112.000000,
[2023/05/31] 21:49:06,128.000000,
[2023/05/31] 21:49:07,105.000000,
[2023/05/31] 21:49:08,101.000000,
[2023/05/31] 21:49:09,99.000000,
[2023/05/31] 21:49:10,115.000000,
[2023/05/31] 21:49:11,107.000000,
[2023/05/31] 21:49:12,120.000000,
[2023/05/31] 21:49:13,111.000000,
[2023/05/31] 21:49:14,100.000000,
[2023/05/31] 21:49:15,115.000000,
[2023/05/31] 21:49:16,137.000000,
[2023/05/31] 21:49:17,114.000000,
[2023/05/31] 21:49:18,109.000000,
[2023/05/31] 21:49:19,105.000000,
[2023/05/31] 21:49:20,100.000000,
[2023/05/31] 21:49:21,146.000000,
[2023/05/31] 21:49:22,116.000000,
[2023/05/31] 21:49:23,107.000000,
