,º§Æ®Ã³Áü,
[2023/06/01] 00:08:31,111.000000,
[2023/06/01] 00:08:32,115.000000,
[2023/06/01] 00:08:33,107.000000,
[2023/06/01] 00:08:34,104.000000,
[2023/06/01] 00:08:35,100.000000,
[2023/06/01] 00:08:36,105.000000,
[2023/06/01] 00:08:37,108.000000,
[2023/06/01] 00:08:38,106.000000,
[2023/06/01] 00:08:39,103.000000,
[2023/06/01] 00:08:40,107.000000,
[2023/06/01] 00:08:41,104.000000,
[2023/06/01] 00:08:42,109.000000,
[2023/06/01] 00:08:43,108.000000,
[2023/06/01] 00:08:44,98.000000,
[2023/06/01] 00:08:45,104.000000,
[2023/06/01] 00:08:46,100.000000,
[2023/06/01] 00:08:47,109.000000,
[2023/06/01] 00:08:48,102.000000,
[2023/06/01] 00:08:49,100.000000,
[2023/06/01] 00:08:50,116.000000,
[2023/06/01] 00:08:51,110.000000,
[2023/06/01] 00:08:52,103.000000,
[2023/06/01] 00:08:53,99.000000,
[2023/06/01] 00:08:54,113.000000,
[2023/06/01] 00:08:55,99.000000,
[2023/06/01] 00:08:56,115.000000,
[2023/06/01] 00:08:57,107.000000,
[2023/06/01] 00:08:58,105.000000,
[2023/06/01] 00:08:59,105.000000,
[2023/06/01] 00:09:00,108.000000,
[2023/06/01] 00:09:01,107.000000,
[2023/06/01] 00:09:02,107.000000,
[2023/06/01] 00:09:03,102.000000,
[2023/06/01] 00:09:04,102.000000,
[2023/06/01] 00:09:05,107.000000,
[2023/06/01] 00:09:06,102.000000,
[2023/06/01] 00:09:07,112.000000,
[2023/06/01] 00:09:08,111.000000,
[2023/06/01] 00:09:09,98.000000,
[2023/06/01] 00:09:10,113.000000,
[2023/06/01] 00:09:11,108.000000,
[2023/06/01] 00:09:12,104.000000,
[2023/06/01] 00:09:13,105.000000,
[2023/06/01] 00:09:14,98.000000,
[2023/06/01] 00:09:15,111.000000,
[2023/06/01] 00:09:16,107.000000,
[2023/06/01] 00:09:17,105.000000,
[2023/06/01] 00:09:18,100.000000,
[2023/06/01] 00:09:19,114.000000,
[2023/06/01] 00:09:20,108.000000,
[2023/06/01] 00:09:21,106.000000,
[2023/06/01] 00:09:22,106.000000,
[2023/06/01] 00:09:23,104.000000,
[2023/06/01] 00:09:24,103.000000,
[2023/06/01] 00:09:25,109.000000,
[2023/06/01] 00:09:26,105.000000,
[2023/06/01] 00:09:27,108.000000,
[2023/06/01] 00:09:28,100.000000,
[2023/06/01] 00:09:29,109.000000,
[2023/06/01] 00:09:30,108.000000,
[2023/06/01] 00:09:31,102.000000,
[2023/06/01] 00:09:32,101.000000,
[2023/06/01] 00:09:33,103.000000,
[2023/06/01] 00:09:34,103.000000,
[2023/06/01] 00:09:35,100.000000,
[2023/06/01] 00:09:36,103.000000,
[2023/06/01] 00:09:37,100.000000,
[2023/06/01] 00:09:38,107.000000,
[2023/06/01] 00:09:39,106.000000,
[2023/06/01] 00:09:40,101.000000,
[2023/06/01] 00:09:41,112.000000,
[2023/06/01] 00:09:42,105.000000,
[2023/06/01] 00:09:43,99.000000,
[2023/06/01] 00:09:44,117.000000,
[2023/06/01] 00:09:45,106.000000,
[2023/06/01] 00:09:46,106.000000,
[2023/06/01] 00:09:47,115.000000,
[2023/06/01] 00:09:48,108.000000,
[2023/06/01] 00:09:49,105.000000,
[2023/06/01] 00:09:50,101.000000,
[2023/06/01] 00:09:51,97.000000,
[2023/06/01] 00:09:52,99.000000,
[2023/06/01] 00:09:53,107.000000,
[2023/06/01] 00:09:54,107.000000,
[2023/06/01] 00:09:55,110.000000,
[2023/06/01] 00:09:56,104.000000,
[2023/06/01] 00:09:57,113.000000,
[2023/06/01] 00:09:58,112.000000,
[2023/06/01] 00:09:59,104.000000,
[2023/06/01] 00:10:00,97.000000,
[2023/06/01] 00:10:01,107.000000,
[2023/06/01] 00:10:02,106.000000,
[2023/06/01] 00:10:03,104.000000,
[2023/06/01] 00:10:04,112.000000,
[2023/06/01] 00:10:05,111.000000,
[2023/06/01] 00:10:06,113.000000,
[2023/06/01] 00:10:07,106.000000,
[2023/06/01] 00:10:08,98.000000,
[2023/06/01] 00:10:09,110.000000,
[2023/06/01] 00:10:10,106.000000,
[2023/06/01] 00:10:11,106.000000,
[2023/06/01] 00:10:12,108.000000,
[2023/06/01] 00:10:13,110.000000,
[2023/06/01] 00:10:14,105.000000,
[2023/06/01] 00:10:15,104.000000,
[2023/06/01] 00:10:16,103.000000,
[2023/06/01] 00:10:17,106.000000,
[2023/06/01] 00:10:18,108.000000,
[2023/06/01] 00:10:19,103.000000,
[2023/06/01] 00:10:20,103.000000,
[2023/06/01] 00:10:21,109.000000,
[2023/06/01] 00:10:22,103.000000,
[2023/06/01] 00:10:23,103.000000,
[2023/06/01] 00:10:24,106.000000,
[2023/06/01] 00:10:25,99.000000,
[2023/06/01] 00:10:26,105.000000,
[2023/06/01] 00:10:27,101.000000,
[2023/06/01] 00:10:28,100.000000,
[2023/06/01] 00:10:29,112.000000,
[2023/06/01] 00:10:30,105.000000,
[2023/06/01] 00:10:31,106.000000,
[2023/06/01] 00:10:32,101.000000,
[2023/06/01] 00:10:33,107.000000,
[2023/06/01] 00:10:34,111.000000,
[2023/06/01] 00:10:35,108.000000,
[2023/06/01] 00:10:36,104.000000,
[2023/06/01] 00:10:37,106.000000,
[2023/06/01] 00:10:38,104.000000,
[2023/06/01] 00:10:39,99.000000,
[2023/06/01] 00:10:40,116.000000,
[2023/06/01] 00:10:41,106.000000,
[2023/06/01] 00:10:42,106.000000,
[2023/06/01] 00:10:43,103.000000,
[2023/06/01] 00:10:44,116.000000,
[2023/06/01] 00:10:45,108.000000,
[2023/06/01] 00:10:46,98.000000,
[2023/06/01] 00:10:47,109.000000,
[2023/06/01] 00:10:48,107.000000,
[2023/06/01] 00:10:49,101.000000,
[2023/06/01] 00:10:50,106.000000,
[2023/06/01] 00:10:51,100.000000,
[2023/06/01] 00:10:52,102.000000,
[2023/06/01] 00:10:53,98.000000,
[2023/06/01] 00:10:54,106.000000,
[2023/06/01] 00:10:55,107.000000,
[2023/06/01] 00:10:56,106.000000,
[2023/06/01] 00:10:57,97.000000,
[2023/06/01] 00:10:58,110.000000,
[2023/06/01] 00:10:59,108.000000,
[2023/06/01] 00:11:00,106.000000,
[2023/06/01] 00:11:01,102.000000,
[2023/06/01] 00:11:02,106.000000,
[2023/06/01] 00:11:03,104.000000,
[2023/06/01] 00:11:04,98.000000,
[2023/06/01] 00:11:05,108.000000,
[2023/06/01] 00:11:06,107.000000,
[2023/06/01] 00:11:07,106.000000,
[2023/06/01] 00:11:08,105.000000,
[2023/06/01] 00:11:09,98.000000,
[2023/06/01] 00:11:10,107.000000,
[2023/06/01] 00:11:11,102.000000,
[2023/06/01] 00:11:12,102.000000,
[2023/06/01] 00:11:13,114.000000,
[2023/06/01] 00:11:14,110.000000,
[2023/06/01] 00:11:15,108.000000,
[2023/06/01] 00:11:16,110.000000,
[2023/06/01] 00:11:17,111.000000,
[2023/06/01] 00:11:18,98.000000,
[2023/06/01] 00:11:19,104.000000,
[2023/06/01] 00:11:20,106.000000,
[2023/06/01] 00:11:21,101.000000,
[2023/06/01] 00:11:22,98.000000,
[2023/06/01] 00:11:23,115.000000,
[2023/06/01] 00:11:24,105.000000,
[2023/06/01] 00:11:25,113.000000,
[2023/06/01] 00:11:26,112.000000,
[2023/06/01] 00:11:27,104.000000,
[2023/06/01] 00:11:28,104.000000,
[2023/06/01] 00:11:29,101.000000,
[2023/06/01] 00:11:30,107.000000,
[2023/06/01] 00:11:31,114.000000,
[2023/06/01] 00:11:32,107.000000,
[2023/06/01] 00:11:33,98.000000,
[2023/06/01] 00:11:34,102.000000,
[2023/06/01] 00:11:35,111.000000,
[2023/06/01] 00:11:36,105.000000,
[2023/06/01] 00:11:37,108.000000,
[2023/06/01] 00:11:38,102.000000,
[2023/06/01] 00:11:39,99.000000,
[2023/06/01] 00:11:40,111.000000,
[2023/06/01] 00:11:41,106.000000,
[2023/06/01] 00:11:42,98.000000,
[2023/06/01] 00:11:43,113.000000,
[2023/06/01] 00:11:44,104.000000,
[2023/06/01] 00:11:45,98.000000,
[2023/06/01] 00:11:46,108.000000,
[2023/06/01] 00:11:47,108.000000,
[2023/06/01] 00:11:48,106.000000,
[2023/06/01] 00:11:49,101.000000,
[2023/06/01] 00:11:50,111.000000,
[2023/06/01] 00:11:51,106.000000,
[2023/06/01] 00:11:52,103.000000,
[2023/06/01] 00:11:53,101.000000,
[2023/06/01] 00:11:54,112.000000,
[2023/06/01] 00:11:55,107.000000,
[2023/06/01] 00:11:56,107.000000,
[2023/06/01] 00:11:57,99.000000,
[2023/06/01] 00:11:58,109.000000,
[2023/06/01] 00:11:59,112.000000,
[2023/06/01] 00:12:00,106.000000,
[2023/06/01] 00:12:01,102.000000,
[2023/06/01] 00:12:02,109.000000,
[2023/06/01] 00:12:03,104.000000,
[2023/06/01] 00:12:04,107.000000,
[2023/06/01] 00:12:05,107.000000,
[2023/06/01] 00:12:06,109.000000,
[2023/06/01] 00:12:07,110.000000,
[2023/06/01] 00:12:08,102.000000,
[2023/06/01] 00:12:09,99.000000,
[2023/06/01] 00:12:10,110.000000,
[2023/06/01] 00:12:11,107.000000,
[2023/06/01] 00:12:12,100.000000,
[2023/06/01] 00:12:13,97.000000,
[2023/06/01] 00:12:14,111.000000,
[2023/06/01] 00:12:15,107.000000,
[2023/06/01] 00:12:16,104.000000,
[2023/06/01] 00:12:17,103.000000,
[2023/06/01] 00:12:18,110.000000,
[2023/06/01] 00:12:19,106.000000,
[2023/06/01] 00:12:20,104.000000,
[2023/06/01] 00:12:21,103.000000,
[2023/06/01] 00:12:22,111.000000,
[2023/06/01] 00:12:23,106.000000,
[2023/06/01] 00:12:24,99.000000,
[2023/06/01] 00:12:25,101.000000,
[2023/06/01] 00:12:26,107.000000,
[2023/06/01] 00:12:27,106.000000,
[2023/06/01] 00:12:28,102.000000,
[2023/06/01] 00:12:29,112.000000,
[2023/06/01] 00:12:30,102.000000,
[2023/06/01] 00:12:31,97.000000,
[2023/06/01] 00:12:32,104.000000,
[2023/06/01] 00:12:33,117.000000,
[2023/06/01] 00:12:34,104.000000,
[2023/06/01] 00:12:35,106.000000,
[2023/06/01] 00:12:36,112.000000,
[2023/06/01] 00:12:37,106.000000,
[2023/06/01] 00:12:38,104.000000,
[2023/06/01] 00:12:39,103.000000,
[2023/06/01] 00:12:40,99.000000,
[2023/06/01] 00:12:41,107.000000,
[2023/06/01] 00:12:42,107.000000,
[2023/06/01] 00:12:43,98.000000,
[2023/06/01] 00:12:44,107.000000,
[2023/06/01] 00:12:45,108.000000,
[2023/06/01] 00:12:46,98.000000,
[2023/06/01] 00:12:47,115.000000,
[2023/06/01] 00:12:48,109.000000,
[2023/06/01] 00:12:49,109.000000,
[2023/06/01] 00:12:50,100.000000,
[2023/06/01] 00:12:51,108.000000,
[2023/06/01] 00:12:52,108.000000,
[2023/06/01] 00:12:53,107.000000,
[2023/06/01] 00:12:54,108.000000,
[2023/06/01] 00:12:55,116.000000,
[2023/06/01] 00:12:56,100.000000,
[2023/06/01] 00:12:57,114.000000,
[2023/06/01] 00:12:58,102.000000,
[2023/06/01] 00:12:59,108.000000,
[2023/06/01] 00:13:00,105.000000,
[2023/06/01] 00:13:01,107.000000,
[2023/06/01] 00:13:02,107.000000,
[2023/06/01] 00:13:03,98.000000,
[2023/06/01] 00:13:04,107.000000,
[2023/06/01] 00:13:05,97.000000,
[2023/06/01] 00:13:06,104.000000,
[2023/06/01] 00:13:07,103.000000,
[2023/06/01] 00:13:08,99.000000,
[2023/06/01] 00:13:09,111.000000,
[2023/06/01] 00:13:10,110.000000,
[2023/06/01] 00:13:11,108.000000,
[2023/06/01] 00:13:12,100.000000,
[2023/06/01] 00:13:13,104.000000,
[2023/06/01] 00:13:14,111.000000,
[2023/06/01] 00:13:15,99.000000,
[2023/06/01] 00:13:16,100.000000,
[2023/06/01] 00:13:17,113.000000,
[2023/06/01] 00:13:18,107.000000,
[2023/06/01] 00:13:19,104.000000,
[2023/06/01] 00:13:20,109.000000,
[2023/06/01] 00:13:21,111.000000,
[2023/06/01] 00:13:22,108.000000,
[2023/06/01] 00:13:23,98.000000,
[2023/06/01] 00:13:24,111.000000,
[2023/06/01] 00:13:25,110.000000,
[2023/06/01] 00:13:26,100.000000,
[2023/06/01] 00:13:27,111.000000,
[2023/06/01] 00:13:28,106.000000,
[2023/06/01] 00:13:29,99.000000,
[2023/06/01] 00:13:30,111.000000,
[2023/06/01] 00:13:31,105.000000,
[2023/06/01] 00:13:32,107.000000,
[2023/06/01] 00:13:33,105.000000,
[2023/06/01] 00:13:34,104.000000,
[2023/06/01] 00:13:35,107.000000,
[2023/06/01] 00:13:36,103.000000,
[2023/06/01] 00:13:37,98.000000,
[2023/06/01] 00:13:38,115.000000,
[2023/06/01] 00:13:39,108.000000,
[2023/06/01] 00:13:40,104.000000,
[2023/06/01] 00:13:41,100.000000,
[2023/06/01] 00:13:42,110.000000,
[2023/06/01] 00:13:43,114.000000,
[2023/06/01] 00:13:44,108.000000,
[2023/06/01] 00:13:45,106.000000,
[2023/06/01] 00:13:46,100.000000,
[2023/06/01] 00:13:47,110.000000,
[2023/06/01] 00:13:48,106.000000,
[2023/06/01] 00:13:49,101.000000,
[2023/06/01] 00:13:50,98.000000,
[2023/06/01] 00:13:51,113.000000,
[2023/06/01] 00:13:52,106.000000,
[2023/06/01] 00:13:53,100.000000,
[2023/06/01] 00:13:54,108.000000,
[2023/06/01] 00:13:55,105.000000,
[2023/06/01] 00:13:56,104.000000,
[2023/06/01] 00:13:57,100.000000,
[2023/06/01] 00:13:58,102.000000,
[2023/06/01] 00:13:59,106.000000,
[2023/06/01] 00:14:00,108.000000,
[2023/06/01] 00:14:01,95.000000,
[2023/06/01] 00:14:02,112.000000,
[2023/06/01] 00:14:03,104.000000,
[2023/06/01] 00:14:04,111.000000,
[2023/06/01] 00:14:05,107.000000,
[2023/06/01] 00:14:06,102.000000,
[2023/06/01] 00:14:07,102.000000,
[2023/06/01] 00:14:08,106.000000,
[2023/06/01] 00:14:09,105.000000,
[2023/06/01] 00:14:10,99.000000,
[2023/06/01] 00:14:11,98.000000,
[2023/06/01] 00:14:12,98.000000,
[2023/06/01] 00:14:13,106.000000,
[2023/06/01] 00:14:14,108.000000,
[2023/06/01] 00:14:15,100.000000,
[2023/06/01] 00:14:16,101.000000,
[2023/06/01] 00:14:17,106.000000,
[2023/06/01] 00:14:18,105.000000,
[2023/06/01] 00:14:19,110.000000,
[2023/06/01] 00:14:20,106.000000,
[2023/06/01] 00:14:21,110.000000,
[2023/06/01] 00:14:22,106.000000,
[2023/06/01] 00:14:23,106.000000,
[2023/06/01] 00:14:24,99.000000,
[2023/06/01] 00:14:25,109.000000,
[2023/06/01] 00:14:26,108.000000,
[2023/06/01] 00:14:27,109.000000,
[2023/06/01] 00:14:28,106.000000,
[2023/06/01] 00:14:29,107.000000,
[2023/06/01] 00:14:30,108.000000,
[2023/06/01] 00:14:31,106.000000,
[2023/06/01] 00:14:32,105.000000,
[2023/06/01] 00:14:33,102.000000,
[2023/06/01] 00:14:34,103.000000,
[2023/06/01] 00:14:35,107.000000,
[2023/06/01] 00:14:36,113.000000,
[2023/06/01] 00:14:37,108.000000,
[2023/06/01] 00:14:38,106.000000,
[2023/06/01] 00:14:39,103.000000,
[2023/06/01] 00:14:40,114.000000,
[2023/06/01] 00:14:41,110.000000,
[2023/06/01] 00:14:42,112.000000,
[2023/06/01] 00:14:43,110.000000,
[2023/06/01] 00:14:44,107.000000,
[2023/06/01] 00:14:45,97.000000,
[2023/06/01] 00:14:46,110.000000,
[2023/06/01] 00:14:47,107.000000,
[2023/06/01] 00:14:48,105.000000,
[2023/06/01] 00:14:49,109.000000,
[2023/06/01] 00:14:50,110.000000,
[2023/06/01] 00:14:51,104.000000,
[2023/06/01] 00:14:52,98.000000,
[2023/06/01] 00:14:53,107.000000,
[2023/06/01] 00:14:54,107.000000,
[2023/06/01] 00:14:55,101.000000,
[2023/06/01] 00:14:56,107.000000,
[2023/06/01] 00:14:57,111.000000,
[2023/06/01] 00:14:58,100.000000,
[2023/06/01] 00:14:59,105.000000,
[2023/06/01] 00:15:00,107.000000,
[2023/06/01] 00:15:01,99.000000,
[2023/06/01] 00:15:02,111.000000,
[2023/06/01] 00:15:03,108.000000,
[2023/06/01] 00:15:04,106.000000,
[2023/06/01] 00:15:05,99.000000,
[2023/06/01] 00:15:06,112.000000,
[2023/06/01] 00:15:07,106.000000,
[2023/06/01] 00:15:08,109.000000,
[2023/06/01] 00:15:09,102.000000,
[2023/06/01] 00:15:10,106.000000,
[2023/06/01] 00:15:11,99.000000,
[2023/06/01] 00:15:12,100.000000,
[2023/06/01] 00:15:13,100.000000,
[2023/06/01] 00:15:14,106.000000,
[2023/06/01] 00:15:15,100.000000,
[2023/06/01] 00:15:16,100.000000,
[2023/06/01] 00:15:17,99.000000,
[2023/06/01] 00:15:18,113.000000,
[2023/06/01] 00:15:19,107.000000,
[2023/06/01] 00:15:20,105.000000,
[2023/06/01] 00:15:21,101.000000,
[2023/06/01] 00:15:22,112.000000,
[2023/06/01] 00:15:23,102.000000,
[2023/06/01] 00:15:24,116.000000,
[2023/06/01] 00:15:25,105.000000,
[2023/06/01] 00:15:26,109.000000,
[2023/06/01] 00:15:27,105.000000,
[2023/06/01] 00:15:28,106.000000,
[2023/06/01] 00:15:29,101.000000,
[2023/06/01] 00:15:30,99.000000,
[2023/06/01] 00:15:31,113.000000,
[2023/06/01] 00:15:32,108.000000,
[2023/06/01] 00:15:33,102.000000,
[2023/06/01] 00:15:34,114.000000,
[2023/06/01] 00:15:35,106.000000,
[2023/06/01] 00:15:36,106.000000,
[2023/06/01] 00:15:37,101.000000,
[2023/06/01] 00:15:38,110.000000,
[2023/06/01] 00:15:39,104.000000,
[2023/06/01] 00:15:40,97.000000,
[2023/06/01] 00:15:41,107.000000,
[2023/06/01] 00:15:42,104.000000,
[2023/06/01] 00:15:43,108.000000,
[2023/06/01] 00:15:44,105.000000,
[2023/06/01] 00:15:45,101.000000,
[2023/06/01] 00:15:46,113.000000,
[2023/06/01] 00:15:47,107.000000,
[2023/06/01] 00:15:48,107.000000,
[2023/06/01] 00:15:49,100.000000,
[2023/06/01] 00:15:50,106.000000,
[2023/06/01] 00:15:51,99.000000,
[2023/06/01] 00:15:52,114.000000,
[2023/06/01] 00:15:53,109.000000,
[2023/06/01] 00:15:54,101.000000,
[2023/06/01] 00:15:55,102.000000,
[2023/06/01] 00:15:56,105.000000,
[2023/06/01] 00:15:57,106.000000,
[2023/06/01] 00:15:58,111.000000,
[2023/06/01] 00:15:59,105.000000,
[2023/06/01] 00:16:00,105.000000,
[2023/06/01] 00:16:01,108.000000,
[2023/06/01] 00:16:02,113.000000,
[2023/06/01] 00:16:03,104.000000,
[2023/06/01] 00:16:04,99.000000,
[2023/06/01] 00:16:05,111.000000,
[2023/06/01] 00:16:06,104.000000,
[2023/06/01] 00:16:07,104.000000,
[2023/06/01] 00:16:08,102.000000,
[2023/06/01] 00:16:09,103.000000,
[2023/06/01] 00:16:10,101.000000,
[2023/06/01] 00:16:11,100.000000,
[2023/06/01] 00:16:12,109.000000,
[2023/06/01] 00:16:13,106.000000,
[2023/06/01] 00:16:14,103.000000,
[2023/06/01] 00:16:15,96.000000,
[2023/06/01] 00:16:16,108.000000,
[2023/06/01] 00:16:17,102.000000,
[2023/06/01] 00:16:18,101.000000,
[2023/06/01] 00:16:19,109.000000,
[2023/06/01] 00:16:20,106.000000,
[2023/06/01] 00:16:21,106.000000,
[2023/06/01] 00:16:22,113.000000,
[2023/06/01] 00:16:23,105.000000,
[2023/06/01] 00:16:24,103.000000,
[2023/06/01] 00:16:25,100.000000,
[2023/06/01] 00:16:26,106.000000,
[2023/06/01] 00:16:27,108.000000,
[2023/06/01] 00:16:28,105.000000,
[2023/06/01] 00:16:29,105.000000,
[2023/06/01] 00:16:30,97.000000,
[2023/06/01] 00:16:31,113.000000,
[2023/06/01] 00:16:32,109.000000,
[2023/06/01] 00:16:33,108.000000,
[2023/06/01] 00:16:34,102.000000,
[2023/06/01] 00:16:35,115.000000,
[2023/06/01] 00:16:36,110.000000,
[2023/06/01] 00:16:37,100.000000,
[2023/06/01] 00:16:38,112.000000,
[2023/06/01] 00:16:39,109.000000,
[2023/06/01] 00:16:40,108.000000,
[2023/06/01] 00:16:41,107.000000,
[2023/06/01] 00:16:42,103.000000,
[2023/06/01] 00:16:43,113.000000,
[2023/06/01] 00:16:44,110.000000,
[2023/06/01] 00:16:45,104.000000,
[2023/06/01] 00:16:46,105.000000,
[2023/06/01] 00:16:47,106.000000,
[2023/06/01] 00:16:48,105.000000,
[2023/06/01] 00:16:49,102.000000,
[2023/06/01] 00:16:50,104.000000,
[2023/06/01] 00:16:51,106.000000,
[2023/06/01] 00:16:52,102.000000,
[2023/06/01] 00:16:53,110.000000,
[2023/06/01] 00:16:54,107.000000,
[2023/06/01] 00:16:55,104.000000,
[2023/06/01] 00:16:56,99.000000,
[2023/06/01] 00:16:57,105.000000,
[2023/06/01] 00:16:58,110.000000,
[2023/06/01] 00:16:59,105.000000,
[2023/06/01] 00:17:00,103.000000,
[2023/06/01] 00:17:01,97.000000,
[2023/06/01] 00:17:02,98.000000,
[2023/06/01] 00:17:03,108.000000,
[2023/06/01] 00:17:04,106.000000,
[2023/06/01] 00:17:05,104.000000,
[2023/06/01] 00:17:06,114.000000,
[2023/06/01] 00:17:07,114.000000,
[2023/06/01] 00:17:08,107.000000,
[2023/06/01] 00:17:09,112.000000,
[2023/06/01] 00:17:10,105.000000,
[2023/06/01] 00:17:11,109.000000,
[2023/06/01] 00:17:12,104.000000,
[2023/06/01] 00:17:13,106.000000,
[2023/06/01] 00:17:14,106.000000,
[2023/06/01] 00:17:15,101.000000,
[2023/06/01] 00:17:16,103.000000,
[2023/06/01] 00:17:17,112.000000,
[2023/06/01] 00:17:18,104.000000,
[2023/06/01] 00:17:19,99.000000,
[2023/06/01] 00:17:20,108.000000,
[2023/06/01] 00:17:21,102.000000,
[2023/06/01] 00:17:22,109.000000,
[2023/06/01] 00:17:23,107.000000,
[2023/06/01] 00:17:24,103.000000,
[2023/06/01] 00:17:25,102.000000,
[2023/06/01] 00:17:26,101.000000,
[2023/06/01] 00:17:27,105.000000,
[2023/06/01] 00:17:28,99.000000,
[2023/06/01] 00:17:29,109.000000,
[2023/06/01] 00:17:30,106.000000,
[2023/06/01] 00:17:31,97.000000,
[2023/06/01] 00:17:32,112.000000,
[2023/06/01] 00:17:33,108.000000,
[2023/06/01] 00:17:34,100.000000,
[2023/06/01] 00:17:35,107.000000,
[2023/06/01] 00:17:36,105.000000,
[2023/06/01] 00:17:37,103.000000,
[2023/06/01] 00:17:38,99.000000,
[2023/06/01] 00:17:39,109.000000,
[2023/06/01] 00:17:40,105.000000,
[2023/06/01] 00:17:41,104.000000,
[2023/06/01] 00:17:42,108.000000,
[2023/06/01] 00:17:43,106.000000,
[2023/06/01] 00:17:44,100.000000,
[2023/06/01] 00:17:45,116.000000,
[2023/06/01] 00:17:46,112.000000,
[2023/06/01] 00:17:47,103.000000,
[2023/06/01] 00:17:48,115.000000,
[2023/06/01] 00:17:49,109.000000,
[2023/06/01] 00:17:50,102.000000,
[2023/06/01] 00:17:51,100.000000,
[2023/06/01] 00:17:52,109.000000,
[2023/06/01] 00:17:53,110.000000,
[2023/06/01] 00:17:54,100.000000,
[2023/06/01] 00:17:55,117.000000,
[2023/06/01] 00:17:56,108.000000,
[2023/06/01] 00:17:57,98.000000,
[2023/06/01] 00:17:58,99.000000,
[2023/06/01] 00:17:59,115.000000,
[2023/06/01] 00:18:00,107.000000,
[2023/06/01] 00:18:01,106.000000,
[2023/06/01] 00:18:02,100.000000,
[2023/06/01] 00:18:03,98.000000,
[2023/06/01] 00:18:04,107.000000,
[2023/06/01] 00:18:05,107.000000,
[2023/06/01] 00:18:06,98.000000,
[2023/06/01] 00:18:07,109.000000,
[2023/06/01] 00:18:08,108.000000,
[2023/06/01] 00:18:09,105.000000,
[2023/06/01] 00:18:10,103.000000,
[2023/06/01] 00:18:11,99.000000,
[2023/06/01] 00:18:12,109.000000,
[2023/06/01] 00:18:13,112.000000,
[2023/06/01] 00:18:14,108.000000,
[2023/06/01] 00:18:15,108.000000,
[2023/06/01] 00:18:16,105.000000,
[2023/06/01] 00:18:17,103.000000,
[2023/06/01] 00:18:18,104.000000,
[2023/06/01] 00:18:19,100.000000,
[2023/06/01] 00:18:20,110.000000,
[2023/06/01] 00:18:21,106.000000,
[2023/06/01] 00:18:22,100.000000,
[2023/06/01] 00:18:23,118.000000,
[2023/06/01] 00:18:24,103.000000,
[2023/06/01] 00:18:25,113.000000,
[2023/06/01] 00:18:26,107.000000,
[2023/06/01] 00:18:27,95.000000,
[2023/06/01] 00:18:28,113.000000,
[2023/06/01] 00:18:29,114.000000,
[2023/06/01] 00:18:30,103.000000,
[2023/06/01] 00:18:31,115.000000,
[2023/06/01] 00:18:32,112.000000,
[2023/06/01] 00:18:33,105.000000,
[2023/06/01] 00:18:34,103.000000,
[2023/06/01] 00:18:35,103.000000,
[2023/06/01] 00:18:36,110.000000,
[2023/06/01] 00:18:37,112.000000,
[2023/06/01] 00:18:38,107.000000,
[2023/06/01] 00:18:39,96.000000,
[2023/06/01] 00:18:40,99.000000,
[2023/06/01] 00:18:41,108.000000,
[2023/06/01] 00:18:42,106.000000,
[2023/06/01] 00:18:43,100.000000,
[2023/06/01] 00:18:44,106.000000,
[2023/06/01] 00:18:45,104.000000,
[2023/06/01] 00:18:46,103.000000,
[2023/06/01] 00:18:47,113.000000,
[2023/06/01] 00:18:48,107.000000,
[2023/06/01] 00:18:49,106.000000,
[2023/06/01] 00:18:50,104.000000,
[2023/06/01] 00:18:51,99.000000,
[2023/06/01] 00:18:52,102.000000,
[2023/06/01] 00:18:53,99.000000,
[2023/06/01] 00:18:54,111.000000,
[2023/06/01] 00:18:55,104.000000,
[2023/06/01] 00:18:56,114.000000,
[2023/06/01] 00:18:57,107.000000,
[2023/06/01] 00:18:58,97.000000,
[2023/06/01] 00:18:59,113.000000,
[2023/06/01] 00:19:00,108.000000,
[2023/06/01] 00:19:01,106.000000,
[2023/06/01] 00:19:02,106.000000,
[2023/06/01] 00:19:03,102.000000,
[2023/06/01] 00:19:04,97.000000,
[2023/06/01] 00:19:05,111.000000,
[2023/06/01] 00:19:06,107.000000,
[2023/06/01] 00:19:07,104.000000,
[2023/06/01] 00:19:08,100.000000,
[2023/06/01] 00:19:09,110.000000,
[2023/06/01] 00:19:10,106.000000,
[2023/06/01] 00:19:11,104.000000,
[2023/06/01] 00:19:12,110.000000,
[2023/06/01] 00:19:13,114.000000,
[2023/06/01] 00:19:14,105.000000,
[2023/06/01] 00:19:15,100.000000,
[2023/06/01] 00:19:16,104.000000,
[2023/06/01] 00:19:17,111.000000,
[2023/06/01] 00:19:18,105.000000,
[2023/06/01] 00:19:19,100.000000,
[2023/06/01] 00:19:20,113.000000,
[2023/06/01] 00:19:21,108.000000,
[2023/06/01] 00:19:22,107.000000,
[2023/06/01] 00:19:23,99.000000,
[2023/06/01] 00:19:24,109.000000,
[2023/06/01] 00:19:25,99.000000,
[2023/06/01] 00:19:26,106.000000,
[2023/06/01] 00:19:27,107.000000,
[2023/06/01] 00:19:28,100.000000,
[2023/06/01] 00:19:29,105.000000,
[2023/06/01] 00:19:30,100.000000,
[2023/06/01] 00:19:31,107.000000,
[2023/06/01] 00:19:32,106.000000,
[2023/06/01] 00:19:33,100.000000,
[2023/06/01] 00:19:34,112.000000,
[2023/06/01] 00:19:35,106.000000,
