,º§Æ®Ã³Áü,
[2023/06/01] 16:59:58,162.000000,
[2023/06/01] 16:59:59,153.000000,
[2023/06/01] 17:00:00,153.000000,
[2023/06/01] 17:00:01,149.000000,
[2023/06/01] 17:00:02,163.000000,
[2023/06/01] 17:00:03,178.000000,
[2023/06/01] 17:00:04,155.000000,
[2023/06/01] 17:00:05,162.000000,
[2023/06/01] 17:00:06,185.000000,
[2023/06/01] 17:00:07,154.000000,
[2023/06/01] 17:00:08,178.000000,
[2023/06/01] 17:00:09,153.000000,
[2023/06/01] 17:00:10,156.000000,
[2023/06/01] 17:00:11,180.000000,
[2023/06/01] 17:00:12,158.000000,
[2023/06/01] 17:00:13,174.000000,
[2023/06/01] 17:00:14,153.000000,
[2023/06/01] 17:00:15,152.000000,
[2023/06/01] 17:00:16,159.000000,
[2023/06/01] 17:00:17,180.000000,
[2023/06/01] 17:00:18,150.000000,
[2023/06/01] 17:00:19,169.000000,
[2023/06/01] 17:00:20,171.000000,
[2023/06/01] 17:00:21,161.000000,
[2023/06/01] 17:00:22,169.000000,
[2023/06/01] 17:00:23,146.000000,
[2023/06/01] 17:00:24,155.000000,
[2023/06/01] 17:00:25,172.000000,
[2023/06/01] 17:00:26,173.000000,
[2023/06/01] 17:00:27,149.000000,
[2023/06/01] 17:00:28,159.000000,
[2023/06/01] 17:00:29,177.000000,
[2023/06/01] 17:00:30,148.000000,
[2023/06/01] 17:00:31,163.000000,
[2023/06/01] 17:00:32,185.000000,
[2023/06/01] 17:00:33,153.000000,
[2023/06/01] 17:00:34,158.000000,
[2023/06/01] 17:00:35,178.000000,
[2023/06/01] 17:00:36,157.000000,
[2023/06/01] 17:00:37,165.000000,
[2023/06/01] 17:00:38,167.000000,
[2023/06/01] 17:00:39,152.000000,
[2023/06/01] 17:00:40,153.000000,
[2023/06/01] 17:00:41,187.000000,
[2023/06/01] 17:00:42,154.000000,
[2023/06/01] 17:00:43,167.000000,
[2023/06/01] 17:00:44,187.000000,
[2023/06/01] 17:00:45,161.000000,
[2023/06/01] 17:00:46,186.000000,
[2023/06/01] 17:00:47,147.000000,
[2023/06/01] 17:00:48,155.000000,
[2023/06/01] 17:00:49,176.000000,
[2023/06/01] 17:00:50,151.000000,
[2023/06/01] 17:00:51,160.000000,
[2023/06/01] 17:00:52,158.000000,
[2023/06/01] 17:00:53,172.000000,
[2023/06/01] 17:00:54,150.000000,
[2023/06/01] 17:00:55,159.000000,
[2023/06/01] 17:00:56,184.000000,
[2023/06/01] 17:00:57,152.000000,
[2023/06/01] 17:00:58,157.000000,
[2023/06/01] 17:00:59,185.000000,
[2023/06/01] 17:01:00,151.000000,
[2023/06/01] 17:01:01,160.000000,
[2023/06/01] 17:01:02,157.000000,
[2023/06/01] 17:01:03,165.000000,
[2023/06/01] 17:01:04,147.000000,
[2023/06/01] 17:01:05,158.000000,
[2023/06/01] 17:01:06,170.000000,
[2023/06/01] 17:01:07,187.000000,
[2023/06/01] 17:01:08,152.000000,
[2023/06/01] 17:01:09,166.000000,
[2023/06/01] 17:01:10,147.000000,
[2023/06/01] 17:01:11,160.000000,
[2023/06/01] 17:01:12,173.000000,
[2023/06/01] 17:01:13,148.000000,
[2023/06/01] 17:01:14,148.000000,
[2023/06/01] 17:01:15,158.000000,
[2023/06/01] 17:01:16,168.000000,
[2023/06/01] 17:01:17,155.000000,
[2023/06/01] 17:01:18,166.000000,
[2023/06/01] 17:01:19,155.000000,
[2023/06/01] 17:01:20,187.000000,
[2023/06/01] 17:01:21,152.000000,
[2023/06/01] 17:01:22,157.000000,
[2023/06/01] 17:01:23,184.000000,
[2023/06/01] 17:01:24,154.000000,
[2023/06/01] 17:01:25,161.000000,
[2023/06/01] 17:01:26,161.000000,
[2023/06/01] 17:01:27,185.000000,
[2023/06/01] 17:01:28,156.000000,
[2023/06/01] 17:01:29,169.000000,
[2023/06/01] 17:01:30,148.000000,
[2023/06/01] 17:01:31,153.000000,
[2023/06/01] 17:01:32,163.000000,
[2023/06/01] 17:01:33,187.000000,
[2023/06/01] 17:01:34,156.000000,
[2023/06/01] 17:01:35,177.000000,
[2023/06/01] 17:01:36,148.000000,
[2023/06/01] 17:01:37,160.000000,
[2023/06/01] 17:01:38,184.000000,
[2023/06/01] 17:01:39,185.000000,
[2023/06/01] 17:01:40,159.000000,
[2023/06/01] 17:01:41,158.000000,
[2023/06/01] 17:01:42,158.000000,
[2023/06/01] 17:01:43,163.000000,
[2023/06/01] 17:01:44,184.000000,
[2023/06/01] 17:01:45,164.000000,
[2023/06/01] 17:01:46,149.000000,
[2023/06/01] 17:01:47,159.000000,
[2023/06/01] 17:01:48,148.000000,
[2023/06/01] 17:01:49,150.000000,
[2023/06/01] 17:01:50,161.000000,
[2023/06/01] 17:01:51,152.000000,
[2023/06/01] 17:01:52,162.000000,
[2023/06/01] 17:01:53,180.000000,
[2023/06/01] 17:01:54,173.000000,
[2023/06/01] 17:01:55,150.000000,
[2023/06/01] 17:01:56,156.000000,
[2023/06/01] 17:01:57,170.000000,
[2023/06/01] 17:01:58,150.000000,
[2023/06/01] 17:01:59,158.000000,
[2023/06/01] 17:02:00,180.000000,
[2023/06/01] 17:02:01,157.000000,
[2023/06/01] 17:02:02,163.000000,
[2023/06/01] 17:02:03,155.000000,
[2023/06/01] 17:02:04,155.000000,
[2023/06/01] 17:02:05,177.000000,
[2023/06/01] 17:02:06,171.000000,
[2023/06/01] 17:02:07,226.000000,
[2023/06/01] 17:02:08,164.000000,
[2023/06/01] 17:02:09,154.000000,
[2023/06/01] 17:02:10,156.000000,
[2023/06/01] 17:02:11,177.000000,
[2023/06/01] 17:02:12,150.000000,
[2023/06/01] 17:02:13,155.000000,
[2023/06/01] 17:02:14,166.000000,
[2023/06/01] 17:02:15,153.000000,
[2023/06/01] 17:02:16,159.000000,
[2023/06/01] 17:02:17,158.000000,
[2023/06/01] 17:02:18,182.000000,
[2023/06/01] 17:02:19,149.000000,
[2023/06/01] 17:02:20,172.000000,
[2023/06/01] 17:02:21,187.000000,
[2023/06/01] 17:02:22,152.000000,
[2023/06/01] 17:02:23,156.000000,
[2023/06/01] 17:02:24,178.000000,
[2023/06/01] 17:02:25,152.000000,
[2023/06/01] 17:02:26,165.000000,
[2023/06/01] 17:02:27,153.000000,
[2023/06/01] 17:02:28,156.000000,
[2023/06/01] 17:02:29,152.000000,
[2023/06/01] 17:02:30,162.000000,
[2023/06/01] 17:02:31,158.000000,
[2023/06/01] 17:02:32,156.000000,
[2023/06/01] 17:02:33,184.000000,
[2023/06/01] 17:02:34,149.000000,
[2023/06/01] 17:02:35,161.000000,
[2023/06/01] 17:02:36,171.000000,
[2023/06/01] 17:02:37,147.000000,
[2023/06/01] 17:02:38,170.000000,
[2023/06/01] 17:02:39,150.000000,
[2023/06/01] 17:02:40,151.000000,
[2023/06/01] 17:02:41,165.000000,
[2023/06/01] 17:02:42,157.000000,
[2023/06/01] 17:02:43,182.000000,
[2023/06/01] 17:02:44,149.000000,
[2023/06/01] 17:02:45,173.000000,
[2023/06/01] 17:02:46,157.000000,
[2023/06/01] 17:02:47,166.000000,
[2023/06/01] 17:02:48,159.000000,
[2023/06/01] 17:02:49,178.000000,
[2023/06/01] 17:02:50,150.000000,
[2023/06/01] 17:02:51,157.000000,
[2023/06/01] 17:02:52,171.000000,
[2023/06/01] 17:02:53,153.000000,
[2023/06/01] 17:02:54,152.000000,
[2023/06/01] 17:02:55,183.000000,
[2023/06/01] 17:02:56,179.000000,
[2023/06/01] 17:02:57,150.000000,
[2023/06/01] 17:02:58,159.000000,
[2023/06/01] 17:02:59,183.000000,
[2023/06/01] 17:03:00,153.000000,
[2023/06/01] 17:03:01,162.000000,
[2023/06/01] 17:03:02,153.000000,
[2023/06/01] 17:03:03,159.000000,
[2023/06/01] 17:03:04,175.000000,
[2023/06/01] 17:03:05,158.000000,
[2023/06/01] 17:03:06,149.000000,
[2023/06/01] 17:03:07,160.000000,
[2023/06/01] 17:03:08,169.000000,
[2023/06/01] 17:03:09,157.000000,
[2023/06/01] 17:03:10,170.000000,
[2023/06/01] 17:03:11,155.000000,
[2023/06/01] 17:03:12,156.000000,
[2023/06/01] 17:03:13,166.000000,
[2023/06/01] 17:03:14,152.000000,
[2023/06/01] 17:03:15,155.000000,
[2023/06/01] 17:03:16,178.000000,
[2023/06/01] 17:03:17,154.000000,
[2023/06/01] 17:03:18,153.000000,
[2023/06/01] 17:03:19,184.000000,
[2023/06/01] 17:03:20,180.000000,
[2023/06/01] 17:03:21,151.000000,
[2023/06/01] 17:03:22,159.000000,
[2023/06/01] 17:03:23,152.000000,
[2023/06/01] 17:03:24,160.000000,
[2023/06/01] 17:03:25,177.000000,
[2023/06/01] 17:03:26,153.000000,
[2023/06/01] 17:03:27,162.000000,
[2023/06/01] 17:03:28,182.000000,
[2023/06/01] 17:03:29,179.000000,
[2023/06/01] 17:03:30,167.000000,
[2023/06/01] 17:03:31,148.000000,
[2023/06/01] 17:03:32,187.000000,
[2023/06/01] 17:03:33,155.000000,
[2023/06/01] 17:03:34,166.000000,
[2023/06/01] 17:03:35,148.000000,
[2023/06/01] 17:03:36,157.000000,
[2023/06/01] 17:03:37,188.000000,
[2023/06/01] 17:03:38,155.000000,
[2023/06/01] 17:03:39,158.000000,
[2023/06/01] 17:03:40,183.000000,
[2023/06/01] 17:03:41,153.000000,
[2023/06/01] 17:03:42,164.000000,
[2023/06/01] 17:03:43,164.000000,
[2023/06/01] 17:03:44,181.000000,
[2023/06/01] 17:03:45,148.000000,
[2023/06/01] 17:03:46,156.000000,
[2023/06/01] 17:03:47,172.000000,
[2023/06/01] 17:03:48,148.000000,
[2023/06/01] 17:03:49,164.000000,
[2023/06/01] 17:03:50,187.000000,
[2023/06/01] 17:03:51,153.000000,
[2023/06/01] 17:03:52,170.000000,
[2023/06/01] 17:03:53,166.000000,
[2023/06/01] 17:03:54,158.000000,
[2023/06/01] 17:03:55,155.000000,
[2023/06/01] 17:03:56,169.000000,
[2023/06/01] 17:03:57,169.000000,
[2023/06/01] 17:03:58,158.000000,
[2023/06/01] 17:03:59,183.000000,
[2023/06/01] 17:04:00,152.000000,
[2023/06/01] 17:04:01,163.000000,
[2023/06/01] 17:04:02,188.000000,
[2023/06/01] 17:04:03,149.000000,
[2023/06/01] 17:04:04,178.000000,
[2023/06/01] 17:04:05,150.000000,
[2023/06/01] 17:04:06,167.000000,
[2023/06/01] 17:04:07,151.000000,
[2023/06/01] 17:04:08,162.000000,
[2023/06/01] 17:04:09,157.000000,
[2023/06/01] 17:04:10,175.000000,
[2023/06/01] 17:04:11,147.000000,
[2023/06/01] 17:04:12,163.000000,
[2023/06/01] 17:04:13,180.000000,
[2023/06/01] 17:04:14,157.000000,
[2023/06/01] 17:04:15,147.000000,
[2023/06/01] 17:04:16,156.000000,
[2023/06/01] 17:04:17,173.000000,
[2023/06/01] 17:04:18,151.000000,
[2023/06/01] 17:04:19,163.000000,
[2023/06/01] 17:04:20,160.000000,
[2023/06/01] 17:04:21,167.000000,
[2023/06/01] 17:04:22,155.000000,
[2023/06/01] 17:04:23,160.000000,
[2023/06/01] 17:04:24,178.000000,
[2023/06/01] 17:04:25,148.000000,
[2023/06/01] 17:04:26,163.000000,
[2023/06/01] 17:04:27,178.000000,
[2023/06/01] 17:04:28,155.000000,
[2023/06/01] 17:04:29,175.000000,
[2023/06/01] 17:04:31,160.000000,
[2023/06/01] 17:04:31,181.000000,
[2023/06/01] 17:04:32,188.000000,
[2023/06/01] 17:04:33,160.000000,
[2023/06/01] 17:04:34,157.000000,
[2023/06/01] 17:04:35,167.000000,
