,º§Æ®Ã³Áü,
[2023/06/01] 02:44:40,108.000000,
[2023/06/01] 02:44:41,107.000000,
[2023/06/01] 02:44:42,121.000000,
[2023/06/01] 02:44:43,98.000000,
[2023/06/01] 02:44:44,114.000000,
[2023/06/01] 02:44:45,124.000000,
[2023/06/01] 02:44:46,104.000000,
[2023/06/01] 02:44:47,103.000000,
[2023/06/01] 02:44:48,102.000000,
[2023/06/01] 02:44:49,112.000000,
[2023/06/01] 02:44:50,96.000000,
[2023/06/01] 02:44:51,116.000000,
[2023/06/01] 02:44:52,108.000000,
[2023/06/01] 02:44:53,122.000000,
[2023/06/01] 02:44:54,108.000000,
[2023/06/01] 02:44:55,408.000000,
[2023/06/01] 02:44:56,96.000000,
[2023/06/01] 02:44:57,108.000000,
[2023/06/01] 02:44:58,100.000000,
[2023/06/01] 02:44:59,119.000000,
[2023/06/01] 02:45:00,104.000000,
[2023/06/01] 02:45:01,109.000000,
[2023/06/01] 02:45:02,105.000000,
[2023/06/01] 02:45:03,107.000000,
[2023/06/01] 02:45:04,119.000000,
[2023/06/01] 02:45:05,104.000000,
[2023/06/01] 02:45:06,119.000000,
[2023/06/01] 02:45:07,110.000000,
[2023/06/01] 02:45:08,97.000000,
[2023/06/01] 02:45:09,118.000000,
[2023/06/01] 02:45:10,118.000000,
[2023/06/01] 02:45:11,104.000000,
[2023/06/01] 02:45:12,110.000000,
[2023/06/01] 02:45:13,97.000000,
[2023/06/01] 02:45:14,105.000000,
[2023/06/01] 02:45:15,119.000000,
[2023/06/01] 02:45:16,108.000000,
[2023/06/01] 02:45:17,99.000000,
[2023/06/01] 02:45:18,105.000000,
[2023/06/01] 02:45:19,107.000000,
[2023/06/01] 02:45:20,96.000000,
[2023/06/01] 02:45:21,128.000000,
[2023/06/01] 02:45:22,111.000000,
[2023/06/01] 02:45:23,106.000000,
[2023/06/01] 02:45:24,110.000000,
[2023/06/01] 02:45:25,103.000000,
[2023/06/01] 02:45:26,111.000000,
[2023/06/01] 02:45:27,113.000000,
[2023/06/01] 02:45:28,728.000000,
[2023/06/01] 02:45:29,103.000000,
[2023/06/01] 02:45:30,94.000000,
[2023/06/01] 02:45:31,134.000000,
[2023/06/01] 02:45:32,106.000000,
[2023/06/01] 02:45:33,100.000000,
[2023/06/01] 02:45:34,100.000000,
[2023/06/01] 02:45:35,118.000000,
[2023/06/01] 02:45:36,97.000000,
[2023/06/01] 02:45:37,95.000000,
[2023/06/01] 02:45:38,100.000000,
[2023/06/01] 02:45:39,109.000000,
[2023/06/01] 02:45:40,102.000000,
[2023/06/01] 02:45:41,107.000000,
[2023/06/01] 02:45:42,117.000000,
[2023/06/01] 02:45:43,108.000000,
[2023/06/01] 02:45:44,143.000000,
[2023/06/01] 02:45:45,134.000000,
[2023/06/01] 02:45:46,102.000000,
[2023/06/01] 02:45:47,132.000000,
[2023/06/01] 02:45:48,107.000000,
[2023/06/01] 02:45:49,98.000000,
[2023/06/01] 02:45:50,105.000000,
[2023/06/01] 02:45:51,108.000000,
[2023/06/01] 02:45:52,100.000000,
[2023/06/01] 02:45:53,112.000000,
[2023/06/01] 02:45:54,119.000000,
[2023/06/01] 02:45:55,106.000000,
[2023/06/01] 02:45:56,114.000000,
[2023/06/01] 02:45:57,104.000000,
[2023/06/01] 02:45:58,99.000000,
[2023/06/01] 02:45:59,117.000000,
[2023/06/01] 02:46:00,100.000000,
[2023/06/01] 02:46:01,108.000000,
[2023/06/01] 02:46:02,104.000000,
[2023/06/01] 02:46:03,117.000000,
[2023/06/01] 02:46:04,100.000000,
[2023/06/01] 02:46:05,98.000000,
[2023/06/01] 02:46:06,108.000000,
[2023/06/01] 02:46:07,105.000000,
[2023/06/01] 02:46:08,106.000000,
[2023/06/01] 02:46:09,118.000000,
[2023/06/01] 02:46:10,114.000000,
[2023/06/01] 02:46:11,103.000000,
[2023/06/01] 02:46:12,124.000000,
[2023/06/01] 02:46:13,96.000000,
[2023/06/01] 02:46:14,154.000000,
[2023/06/01] 02:46:15,106.000000,
[2023/06/01] 02:46:16,105.000000,
[2023/06/01] 02:46:17,115.000000,
[2023/06/01] 02:46:18,95.000000,
[2023/06/01] 02:46:19,105.000000,
[2023/06/01] 02:46:20,131.000000,
[2023/06/01] 02:46:21,113.000000,
[2023/06/01] 02:46:22,97.000000,
[2023/06/01] 02:46:23,124.000000,
[2023/06/01] 02:46:24,108.000000,
[2023/06/01] 02:46:25,108.000000,
[2023/06/01] 02:46:26,111.000000,
[2023/06/01] 02:46:27,102.000000,
[2023/06/01] 02:46:28,100.000000,
[2023/06/01] 02:46:29,97.000000,
[2023/06/01] 02:46:30,154.000000,
[2023/06/01] 02:46:31,104.000000,
[2023/06/01] 02:46:32,105.000000,
[2023/06/01] 02:46:33,107.000000,
[2023/06/01] 02:46:34,104.000000,
[2023/06/01] 02:46:35,102.000000,
[2023/06/01] 02:46:36,100.000000,
[2023/06/01] 02:46:37,104.000000,
[2023/06/01] 02:46:38,112.000000,
[2023/06/01] 02:46:39,109.000000,
[2023/06/01] 02:46:40,107.000000,
[2023/06/01] 02:46:41,104.000000,
[2023/06/01] 02:46:42,122.000000,
[2023/06/01] 02:46:43,129.000000,
[2023/06/01] 02:46:44,102.000000,
[2023/06/01] 02:46:45,112.000000,
[2023/06/01] 02:46:46,103.000000,
[2023/06/01] 02:46:47,119.000000,
[2023/06/01] 02:46:48,96.000000,
[2023/06/01] 02:46:49,106.000000,
[2023/06/01] 02:46:50,105.000000,
[2023/06/01] 02:46:51,107.000000,
[2023/06/01] 02:46:52,105.000000,
[2023/06/01] 02:46:53,107.000000,
[2023/06/01] 02:46:54,98.000000,
[2023/06/01] 02:46:55,99.000000,
[2023/06/01] 02:46:56,96.000000,
[2023/06/01] 02:46:57,94.000000,
[2023/06/01] 02:46:58,115.000000,
[2023/06/01] 02:46:59,114.000000,
[2023/06/01] 02:47:00,114.000000,
[2023/06/01] 02:47:01,104.000000,
[2023/06/01] 02:47:02,103.000000,
[2023/06/01] 02:47:03,432.000000,
[2023/06/01] 02:47:04,108.000000,
[2023/06/01] 02:47:05,103.000000,
[2023/06/01] 02:47:06,103.000000,
[2023/06/01] 02:47:07,100.000000,
[2023/06/01] 02:47:08,109.000000,
[2023/06/01] 02:47:09,119.000000,
[2023/06/01] 02:47:10,108.000000,
[2023/06/01] 02:47:11,106.000000,
[2023/06/01] 02:47:12,122.000000,
[2023/06/01] 02:47:13,100.000000,
[2023/06/01] 02:47:14,97.000000,
[2023/06/01] 02:47:15,111.000000,
[2023/06/01] 02:47:16,120.000000,
[2023/06/01] 02:47:17,116.000000,
[2023/06/01] 02:47:18,106.000000,
[2023/06/01] 02:47:19,104.000000,
[2023/06/01] 02:47:20,98.000000,
[2023/06/01] 02:47:21,118.000000,
[2023/06/01] 02:47:22,129.000000,
[2023/06/01] 02:47:23,98.000000,
[2023/06/01] 02:47:24,109.000000,
[2023/06/01] 02:47:25,112.000000,
[2023/06/01] 02:47:26,123.000000,
[2023/06/01] 02:47:27,113.000000,
[2023/06/01] 02:47:28,111.000000,
[2023/06/01] 02:47:29,101.000000,
[2023/06/01] 02:47:30,113.000000,
[2023/06/01] 02:47:31,131.000000,
[2023/06/01] 02:47:32,109.000000,
[2023/06/01] 02:47:33,103.000000,
[2023/06/01] 02:47:34,106.000000,
[2023/06/01] 02:47:35,107.000000,
[2023/06/01] 02:47:36,103.000000,
[2023/06/01] 02:47:37,104.000000,
[2023/06/01] 02:47:38,112.000000,
[2023/06/01] 02:47:39,102.000000,
[2023/06/01] 02:47:40,112.000000,
[2023/06/01] 02:47:41,114.000000,
[2023/06/01] 02:47:42,108.000000,
[2023/06/01] 02:47:43,109.000000,
[2023/06/01] 02:47:44,130.000000,
[2023/06/01] 02:47:45,100.000000,
[2023/06/01] 02:47:46,109.000000,
[2023/06/01] 02:47:47,100.000000,
[2023/06/01] 02:47:48,113.000000,
[2023/06/01] 02:47:49,123.000000,
[2023/06/01] 02:47:50,106.000000,
[2023/06/01] 02:47:51,105.000000,
[2023/06/01] 02:47:52,106.000000,
[2023/06/01] 02:47:53,114.000000,
[2023/06/01] 02:47:54,106.000000,
[2023/06/01] 02:47:55,106.000000,
[2023/06/01] 02:47:56,102.000000,
[2023/06/01] 02:47:57,97.000000,
[2023/06/01] 02:47:58,138.000000,
[2023/06/01] 02:47:59,113.000000,
[2023/06/01] 02:48:00,106.000000,
[2023/06/01] 02:48:01,104.000000,
[2023/06/01] 02:48:02,98.000000,
[2023/06/01] 02:48:03,111.000000,
[2023/06/01] 02:48:04,106.000000,
[2023/06/01] 02:48:05,109.000000,
[2023/06/01] 02:48:06,113.000000,
[2023/06/01] 02:48:07,114.000000,
[2023/06/01] 02:48:08,107.000000,
[2023/06/01] 02:48:09,106.000000,
[2023/06/01] 02:48:10,97.000000,
[2023/06/01] 02:48:11,95.000000,
[2023/06/01] 02:48:12,143.000000,
[2023/06/01] 02:48:13,102.000000,
[2023/06/01] 02:48:14,136.000000,
[2023/06/01] 02:48:15,112.000000,
[2023/06/01] 02:48:16,112.000000,
[2023/06/01] 02:48:17,131.000000,
[2023/06/01] 02:48:18,105.000000,
[2023/06/01] 02:48:19,100.000000,
[2023/06/01] 02:48:20,109.000000,
[2023/06/01] 02:48:21,102.000000,
[2023/06/01] 02:48:22,105.000000,
[2023/06/01] 02:48:23,96.000000,
[2023/06/01] 02:48:24,112.000000,
[2023/06/01] 02:48:25,108.000000,
[2023/06/01] 02:48:26,106.000000,
[2023/06/01] 02:48:27,108.000000,
[2023/06/01] 02:48:28,119.000000,
[2023/06/01] 02:48:29,105.000000,
[2023/06/01] 02:48:30,97.000000,
[2023/06/01] 02:48:31,109.000000,
[2023/06/01] 02:48:32,159.000000,
[2023/06/01] 02:48:33,119.000000,
[2023/06/01] 02:48:34,99.000000,
[2023/06/01] 02:48:35,125.000000,
[2023/06/01] 02:48:36,115.000000,
[2023/06/01] 02:48:37,97.000000,
[2023/06/01] 02:48:38,103.000000,
[2023/06/01] 02:48:39,113.000000,
[2023/06/01] 02:48:40,110.000000,
[2023/06/01] 02:48:41,106.000000,
[2023/06/01] 02:48:42,104.000000,
[2023/06/01] 02:48:43,116.000000,
[2023/06/01] 02:48:44,104.000000,
[2023/06/01] 02:48:45,117.000000,
[2023/06/01] 02:48:46,155.000000,
[2023/06/01] 02:48:47,105.000000,
[2023/06/01] 02:48:48,100.000000,
[2023/06/01] 02:48:49,108.000000,
[2023/06/01] 02:48:50,113.000000,
[2023/06/01] 02:48:51,124.000000,
[2023/06/01] 02:48:52,102.000000,
[2023/06/01] 02:48:53,100.000000,
[2023/06/01] 02:48:54,130.000000,
[2023/06/01] 02:48:55,105.000000,
[2023/06/01] 02:48:56,105.000000,
[2023/06/01] 02:48:57,112.000000,
[2023/06/01] 02:48:58,118.000000,
[2023/06/01] 02:48:59,97.000000,
[2023/06/01] 02:49:00,107.000000,
[2023/06/01] 02:49:01,107.000000,
[2023/06/01] 02:49:02,104.000000,
[2023/06/01] 02:49:03,122.000000,
[2023/06/01] 02:49:04,99.000000,
[2023/06/01] 02:49:05,114.000000,
[2023/06/01] 02:49:06,102.000000,
[2023/06/01] 02:49:07,115.000000,
[2023/06/01] 02:49:08,103.000000,
[2023/06/01] 02:49:09,105.000000,
[2023/06/01] 02:49:10,105.000000,
[2023/06/01] 02:49:11,107.000000,
[2023/06/01] 02:49:12,98.000000,
[2023/06/01] 02:49:13,139.000000,
[2023/06/01] 02:49:14,107.000000,
[2023/06/01] 02:49:15,105.000000,
[2023/06/01] 02:49:16,119.000000,
